#NSGA2
popsize 100
maxGen 100
numVar 13
numObj 3
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	100
totalTime	11.0981
firstFrontCount	20
frontCount	9
avgEvalTime	0.110605
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.312482	0.264803	0.0998998	0.192042	0.119854	0.0358561	0.0918556	0.402567	0.145288	0.408031	0.206313	0.0615294	0.276082	Inf	Inf	0	
0.436782	0.329537	0.177963	0.0517387	0.187441	0.268452	0.204152	0.414954	0.0756343	0.440459	0.0310753	0.258703	0.286826	Inf	Inf	0	
0.469935	0.17307	0.210598	0.162339	0.434592	0.400797	0.204152	0.41438	0.156166	0.44463	0.174781	0.0247282	0.22528	Inf	Inf	0	
0.312482	0.183233	0.193516	0.192095	0.107557	0.145975	0.136711	0.480301	0.0625145	0.436474	0.206313	0.0524167	0.244577	Inf	Inf	0	
0.465964	0.225682	0.177963	0.0517387	0.19457	0.199625	0.204152	0.497934	0.0717777	0.421531	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.436782	0.317119	0.177963	0.0517387	0.467599	0.242181	0.121871	0.497934	0	0.421531	0.0310753	0.0247282	0.137973	Inf	Inf	0	
0.276691	0.102212	0.173279	0.0514691	0.164101	0.334438	0.204152	0.174495	0.26605	0.368917	0.111928	0	0.289015	Inf	Inf	0	
0.125482	0.17307	0.177963	0.0517387	0.358778	0.417358	0.29089	0.40226	0.290698	0.440459	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.436782	0.329537	0.177963	0.0517387	0.187441	0.421197	0.204152	0.414954	0.0756343	0.440459	0.0310753	0.258703	0.302028	Inf	Inf	0	
0.411431	0.154215	0.177963	0.094186	0.338154	0.248052	0.314977	0.40226	0.170829	0.451253	0.196695	0.0247282	0.22528	Inf	Inf	0	
0.316452	0.225682	0.233564	0.208008	0.438095	0.248052	0.282699	0.489114	0.156166	0.441729	0	0.0247282	0.369496	Inf	Inf	0	
0.125482	0.17307	0.214261	0.0517387	0.30622	0.248052	0.213792	0.40226	0.226508	0.440459	0.0307732	0.0247282	0.22528	Inf	Inf	0	
0.325365	0.337877	0.445517	0.235275	0.395398	0.248052	0.219061	0.40226	0.156166	0.405469	0.0759819	0.0247282	0.132829	Inf	Inf	0	
0.436782	0.225682	0.0865896	0.0517387	0.19457	0.199934	0.204152	0.497934	0.0180182	0.421531	0.289216	0.0247282	0.22528	Inf	Inf	0	



#Generation 16 / 100
currentGen	16
evaluateCount	1600
totalTime	38.3882
firstFrontCount	100
frontCount	1
avgEvalTime	0.00635141
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.436782	0.329537	0.177963	0.0517387	0.187441	0.268452	0.204152	0.397014	0.0756343	0.33043	0.0310753	0.258703	0.236711	Inf	Inf	0	
0.203967	0.314752	0.11134	0.0491419	0.120742	0.034474	0.132198	0.27402	0.143885	0.457022	0.111928	0	0.29498	Inf	Inf	0	
0.436782	0.313981	0.0865896	0.0438139	0.19457	0.199934	0.204152	0.417675	0.0180182	0.421531	0.289216	0.0247282	0.287315	Inf	Inf	0	
0.217184	0.0633868	0.177963	0.0881648	0.400372	0.302337	0.261375	0.457328	0	0.446852	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.337143	0.403564	0.172395	0.179912	0.108993	0.246201	0.204152	0.406406	0	0.395375	0.0713499	0.085075	0.257659	Inf	Inf	0	
0.245836	0.17307	0.200276	0.0511121	0.423644	0.417358	0.265649	0.424428	0.290698	0.457498	0.0228495	0	0.22528	Inf	Inf	0	
0.407218	0.142551	0.193516	0.192095	0.107557	0.0124108	0.148205	0.480301	0	0.436474	0.206313	0.0524167	0.244577	Inf	Inf	0	
0.36246	0.337877	0.432959	0.235275	0.130144	0.174384	0.220009	0.360112	0.13487	0.367966	0.0759819	0.0510007	0.293213	Inf	Inf	0	
0.0886434	0.108348	0.0687285	0.0838388	0.413449	0.211685	0.258748	0.325788	0.0212967	0.341193	0.0309527	0.0247282	0.349626	Inf	Inf	0	
0.353368	0.329537	0.0177493	0.0554639	0.187441	0.421197	0.159457	0.414954	0.0633759	0.440459	0.126157	0.222596	0.302028	Inf	Inf	0	
0.395896	0.23212	0.193516	0.112589	0.179436	0.145975	0.152909	0.435328	0.127803	0.421807	0.111231	0.0691473	0.244577	Inf	Inf	0	
0.465964	0.225682	0.177963	0.0517387	0.19457	0.0441608	0.199129	0.497934	0.0717777	0.421531	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.436782	0.225682	0.0690562	0.157476	0.0495356	0.289609	0.132776	0.44487	0.0854343	0.333813	0	0.236809	0.105431	Inf	Inf	0	
0.203967	0.150337	0.11134	0.041217	0.122335	0.034474	0.132198	0.193761	0.217429	0.457022	0.234235	0	0.29498	Inf	Inf	0	
0.285791	0.313232	0.244332	0.0517387	0.400957	0.30844	0.117385	0.485814	0	0.409691	0.0276622	0.123327	0.201503	Inf	Inf	0	
0.402382	0.0566883	0.177963	0.0511835	0.365469	0.248052	0.187893	0.40226	0	0.32825	0	0.00064455	0.22528	Inf	Inf	0	
0.195844	0.377165	0.11134	0.041217	0.122335	0.034474	0.132198	0.193761	0.123166	0.457022	0.111928	0	0.283654	Inf	Inf	0	
0.307621	0.343005	0.0641953	0.165114	0.467599	0.344448	0.121871	0.497934	0	0.382092	0.0967672	0.0247282	0.264961	Inf	Inf	0	
0.177656	0.326605	0.445517	0.235275	0.333083	0.248052	0.217177	0.370107	0.157768	0.405469	0.0759819	0.0247282	0.132829	Inf	Inf	0	
0.312572	0.183233	0.299812	0.192095	0.248033	0.301058	0.214252	0.480301	0.016708	0.436474	0.206313	0.0524167	0.234406	Inf	Inf	0	
0.0992304	0.108348	0.276283	0.0517387	0.369705	0.30844	0.204152	0.485814	0	0.409691	0.00317848	0.152556	0.338416	Inf	Inf	0	
0.309298	0.093185	0.303627	0.0484331	0.201994	0.366469	0.342692	0.438774	0.318164	0.322145	0.426558	0.0247282	0.22528	Inf	Inf	0	
0.413928	0.281373	0.15938	0.0660707	0.217898	0.0859826	0.264136	0.496655	0.290883	0.421531	0	0.0557037	0.0151193	Inf	Inf	0	
0.436782	0.172449	0.0433926	0.057031	0.204731	0.148456	0.368484	0.497934	0.102469	0.421531	0.287708	0	0.278819	Inf	Inf	0	
0.312482	0.264803	0.0998998	0.156017	0.119854	0.0358561	0.0918556	0.402567	0.145288	0.404353	0.206313	0.0615294	0.276082	Inf	Inf	0	
0.494558	0.329951	0.176358	0.0772424	0.108993	0.0973414	0.179797	0.366975	0.251296	0.399053	0.123653	0.00768627	0.402106	Inf	Inf	0	
0.236101	0.0366342	0.177963	0.0517387	0.302878	0.226637	0.204152	0.45456	0.115493	0.421531	0.031321	0.0526746	0.138688	Inf	Inf	0	
0.152478	0.237355	0.177963	0.0595979	0.196619	0.241654	0.194616	0.497091	0.227753	0.28757	0.0334772	0.0441594	0.224575	Inf	Inf	0	
0.217184	0.25055	0.177963	0.0517387	0.357354	0.200481	0.0247049	0.378285	0.161317	0.360938	0.239934	0.0247282	0.486364	Inf	Inf	0	
0.345614	0.286058	0.00218123	0.130299	0.12552	0.186865	0.258226	0.120901	0.213434	0.278625	0.111928	0.0125689	0.43889	Inf	Inf	0	
0.312482	0.183233	0.17866	0.159995	0.454721	0.174449	0.126388	0.386915	0.107734	0.430963	0.206313	0.0524167	0.334329	Inf	Inf	0	
0.307621	0.317119	0.0641953	0.165114	0.418866	0.344448	0.121871	0.497934	0.118647	0.382092	0.0967672	0.0247282	0.344118	Inf	Inf	0	
0.217184	0.17307	0.177963	0.0881648	0.400372	0.270861	0.261375	0.457328	0.0147248	0.360938	0.0310753	0.0247282	0.234844	Inf	Inf	0	
0.345614	0.286058	0.00218123	0.130299	0.122335	0.47928	0.0110712	0.182817	0.149498	0.451397	0.111928	0	0.43889	Inf	Inf	0	
0.125482	0.33569	0.177963	0.0517387	0.358778	0	0.29089	0.40226	0.290698	0.440459	0.0310753	0	0.22528	Inf	Inf	0	
0.312572	0.183233	0.13021	0.192095	0.248033	0.301058	0.212368	0.480301	0.016708	0.436474	0.273933	0.0524167	0.234406	Inf	Inf	0	
0.393493	0.132994	0.445517	0.235275	0.395398	0.0820344	0.207931	0.40226	0.156166	0.322943	0.0759819	0.0247282	0.293213	Inf	Inf	0	
0.325365	0.337877	0.445517	0.235275	0.395398	0.248052	0.219061	0.40226	0.156166	0.405469	0.0759819	0.0247282	0.132829	Inf	Inf	0	
0.436782	0.321381	0.172352	0.0517387	0.32866	0.178911	0.117435	0.462207	0.302387	0.421531	0.186186	0.0247282	0.230446	Inf	Inf	0	
0.413928	0.288909	0.15938	0.0576864	0.08936	0.0859826	0.264136	0.439495	0.173413	0.421531	0	0.0557037	0	Inf	Inf	0	
0.465393	0.312668	0.198799	0.0830261	0.2618	0.0154305	0.0810046	0.497934	0.00720169	0.421531	0	0.0247282	0.187997	Inf	Inf	0	
0.411431	0.154215	0.177963	0.094186	0.338154	0.429382	0.283331	0.40226	0.059004	0.451253	0.168501	0.0789509	0.22528	Inf	Inf	0	
0.177656	0.250927	0.445517	0.176616	0.333083	0.248052	0.327901	0.370107	0.157768	0.405469	0.0759819	0.0247282	0.132921	Inf	Inf	0	
0.444522	0.329537	0.177963	0.198754	0.0687763	0.356658	0.204152	0.414954	0.119976	0.440459	0.0310753	0.249535	0.289881	Inf	Inf	0	
0.392701	0.187437	0.36337	0	0.0344738	0.332478	0.217015	0.40226	0.15019	0.441443	0.0620724	0	0.228912	Inf	Inf	0	
0.436782	0.229736	0.173348	0	0.187441	0.34735	0.174874	0.429817	0.0756343	0.405125	0	0.258703	0.352729	Inf	Inf	0	
0.436782	0.121889	0.148737	0	0.184746	0.111842	0.20791	0.393991	0.0882728	0.475949	0	0.0247282	0.0929303	Inf	Inf	0	
0.436782	0.318479	0.313586	0.0517387	0.187441	0.181264	0.204152	0.414954	0.0756343	0.440459	0.0310753	0.258703	0.286826	Inf	Inf	0	
0.436782	0.346265	0.245104	0	0.297424	0.207068	0.117435	0.442321	0.146289	0.436784	0.141689	0.0247282	0.109533	Inf	Inf	0	
0.436782	0.329537	0.177963	0.0554639	0.187441	0.421197	0.204152	0.414954	0.0756343	0.429504	0.13414	0.258703	0.302028	Inf	Inf	0	
0.100319	0.17307	0.154461	0.272481	0.115395	0.364876	0.051607	0.481151	0.317598	0.48194	0.0643895	0.0293708	0.103823	Inf	Inf	0	
0.126998	0.189911	0.324597	0.000141752	0.217721	0.256174	0.148481	0.098002	0.249271	0.428524	0.0492911	0	0.37534	Inf	Inf	0	
0.436782	0.228511	0.251759	0.0572928	0.187441	0.421197	0.204152	0.414954	0.0756343	0.440459	0.0310753	0.258703	0.302028	Inf	Inf	0	
0.312572	0.240931	0.193516	0.192095	0.457479	0.347544	0.21249	0.480301	0.016708	0.436474	0.206313	0.0524167	0.234406	Inf	Inf	0	
0.235751	0.19344	0.148938	0.086125	0.338154	0.248052	0.0916957	0.40226	0.239654	0.429988	0.137223	0.0274901	0.361254	Inf	Inf	0	
0.436782	0.497963	0.177963	0.0517387	0.305748	0.123514	0.345153	0.497934	0	0.421531	0.00425565	0	0.173384	Inf	Inf	0	
0.39543	0.200535	0	0.0582712	0.192291	0.324722	0.219429	0.281281	0	0.416072	0.0103142	0.0331682	0.201503	Inf	Inf	0	
0.17553	0.399849	0.22743	0.0714233	0.115395	0.364876	0.051607	0.48406	0.314796	0.440459	0.0643895	0.127871	0.103823	Inf	Inf	0	
0.312482	0.207776	0.193516	0.205809	0.107557	0.145975	0.247977	0.364202	0.0625145	0.436474	0.206313	0.00179594	0.244577	Inf	Inf	0	
0.419869	0.200535	0.193188	0.0725559	0.192291	0.203429	0.157888	0.236548	0	0.205944	0.0103142	0.0247282	0.136104	Inf	Inf	0	
0.436782	0.265614	0.200099	0.179442	0.187441	0.34735	0.204152	0.429817	0.0756343	0.326027	0.0310753	0.258703	0.302028	Inf	Inf	0	
0.345614	0.286058	0.170694	0.130299	0.122335	0.139819	0.0520761	0.120901	0.149498	0.278625	0.228546	0.0125689	0.397195	Inf	Inf	0	
0.316428	0.329537	0.241002	0.121847	0.234282	0.407884	0.171408	0.414436	0.0196092	0.440459	0.177306	0.192708	0.360576	Inf	Inf	0	
0.105778	0.237355	0.177963	0.0595979	0.196619	0.254966	0.300696	0.453716	0.354872	0.28757	0.0310753	0.0441594	0.224575	Inf	Inf	0	
0.264611	0.317119	0.0641953	0.164447	0.467599	0.344448	0.121871	0.497934	0.126042	0.382092	0.0967672	0.0247282	0.253635	Inf	Inf	0	
0.419869	0.200535	0.174963	0.0589383	0.0538546	0.243813	0.204152	0.205814	0	0.424081	0.044517	0.0247282	0.201503	Inf	Inf	0	
0.419869	0.152395	0.193188	0.0725559	0.0927521	0.431996	0.157888	0.236548	0	0.251907	0.0103142	0.0247282	0.201503	Inf	Inf	0	
0.245836	0.17307	0.193095	0	0.291815	0.190975	0.265649	0.40226	0.299165	0.341081	0.0310753	0	0.211189	Inf	Inf	0	
0.283189	0.196683	0.155063	0.119645	0	0.200662	0.328493	0.0564267	0.0449846	0.459948	0.165573	0.0696791	0.321118	Inf	Inf	0	
0.0773247	0.183233	0.194382	0.192095	0.385283	0.145975	0.136711	0.480301	0.0625145	0.436474	0.206313	0.0261442	0.244577	Inf	Inf	0	
0.437116	0.231639	0.170431	0.109932	0.294523	0.222943	0.122361	0.471021	0.0931014	0.3687	0.154135	0.0666266	0.149859	Inf	Inf	0	
0.436782	0.301193	0.0865896	0.0654152	0.204731	0.148456	0.368484	0.497934	0.0623436	0.207742	0.287708	0	0.184259	Inf	Inf	0	
0.419869	0.200535	0.441077	0.0725559	0.0272838	0.229624	0.0834574	0.33408	0	0.298122	0.0103142	0.0247282	0.201503	Inf	Inf	0	
0.312482	0.162698	0.302141	0.159995	0.405988	0.353384	0.126388	0.465958	0.0625145	0.303396	0	0.0524167	0.303922	Inf	Inf	0	
0.436782	0.329537	0.177963	0.0554639	0.187441	0.421197	0.204152	0.414954	0.0756343	0.440459	0.0310753	0.258703	0.36167	Inf	Inf	0	
0.312482	0.183233	0.198308	0.205809	0.107557	0.145975	0.46434	0.37552	0.0625145	0.327254	0.206313	0.0524167	0.244577	Inf	Inf	0	
0.436782	0.318479	0.313586	0.0517387	0.187441	0.267308	0.204152	0.387348	0.0756343	0.440459	0.0310753	0.258703	0.286826	Inf	Inf	0	
0.145002	0.198318	0.344496	0.000141752	0.217721	0.256174	0.204152	0.371399	0.249271	0.38361	0.0492911	0.0719157	0.322111	Inf	Inf	0	
0.352542	0.183233	0.170701	0.282139	0.441479	0.096837	0.429356	0.147762	0.0625145	0.496223	0.0286495	0.0524167	0.339976	Inf	Inf	0	
0.436782	0.361054	0.234119	0.0517387	0.127673	0.421197	0.204152	0.376928	0.0756343	0.440459	0.0310753	0.258703	0.302028	Inf	Inf	0	
0.100319	0.392876	0.171274	0.0714233	0.294127	0.364876	0.051607	0.48406	0.314796	0.440459	0.0643895	0.0293708	0.103823	Inf	Inf	0	
0.458584	0.312668	0.198799	0.0830261	0.2618	0.0353924	0.0810046	0.497934	0.0640359	0.421531	0.155835	0.0247282	0.187997	Inf	Inf	0	
0.443592	0.318479	0.313586	0.0517387	0.187441	0.268452	0.204152	0.414954	0.0756343	0.440459	0	0.167311	0.286826	Inf	Inf	0	
0.354508	0.0566883	0.174188	0.0511835	0.24844	0.248052	0.187893	0.40226	0	0.329705	0	0.182034	0.22528	Inf	Inf	0	
0.436782	0.161316	0.163719	0.0517387	0.215651	0.34735	0.204152	0.429817	0.0756343	0.439004	0.0310753	0.0766691	0.363057	Inf	Inf	0	
0.246825	0.111766	0.177963	0.0714601	0.30622	0.256991	0.211843	0.40226	0.160841	0.378491	0.00529265	0.0478965	0.226552	Inf	Inf	0	
0.125482	0.33569	0.177963	0.0517387	0.358778	0.417358	0.29089	0.345686	0.290698	0.440459	0	0.0247282	0.326626	Inf	Inf	0	
0.436782	0.225682	0.0865896	0.0517387	0.19457	0.199934	0.204152	0.497934	0.0180182	0.421531	0.289216	0.0247282	0.22528	Inf	Inf	0	
0.325365	0.337877	0.445517	0.235275	0.395398	0.248052	0.219061	0.40226	0.156166	0.405469	0.0759819	0.0247282	0.132829	Inf	Inf	0	
0.125482	0.17307	0.214261	0.0517387	0.30622	0.248052	0.213792	0.40226	0.226508	0.440459	0.0307732	0.0247282	0.22528	Inf	Inf	0	
0.316452	0.225682	0.233564	0.208008	0.438095	0.248052	0.282699	0.489114	0.156166	0.441729	0	0.0247282	0.369496	Inf	Inf	0	
0.411431	0.154215	0.177963	0.094186	0.338154	0.248052	0.314977	0.40226	0.170829	0.451253	0.196695	0.0247282	0.22528	Inf	Inf	0	
0.436782	0.329537	0.177963	0.0517387	0.187441	0.421197	0.204152	0.414954	0.0756343	0.440459	0.0310753	0.258703	0.302028	Inf	Inf	0	
0.125482	0.17307	0.177963	0.0517387	0.358778	0.417358	0.29089	0.40226	0.290698	0.440459	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.276691	0.102212	0.173279	0.0514691	0.164101	0.334438	0.204152	0.174495	0.26605	0.368917	0.111928	0	0.289015	Inf	Inf	0	
0.436782	0.317119	0.177963	0.0517387	0.467599	0.242181	0.121871	0.497934	0	0.421531	0.0310753	0.0247282	0.137973	Inf	Inf	0	
0.465964	0.225682	0.177963	0.0517387	0.19457	0.199625	0.204152	0.497934	0.0717777	0.421531	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.312482	0.183233	0.193516	0.192095	0.107557	0.145975	0.136711	0.480301	0.0625145	0.436474	0.206313	0.0524167	0.244577	Inf	Inf	0	
0.469935	0.17307	0.210598	0.162339	0.434592	0.400797	0.204152	0.41438	0.156166	0.44463	0.174781	0.0247282	0.22528	Inf	Inf	0	
0.436782	0.329537	0.177963	0.0517387	0.187441	0.268452	0.204152	0.414954	0.0756343	0.440459	0.0310753	0.258703	0.286826	Inf	Inf	0	



#Generation 17 / 100
currentGen	17
evaluateCount	1700
totalTime	39.1039
firstFrontCount	100
frontCount	1
avgEvalTime	0.00576056
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.312572	0.183233	0.13021	0.192095	0.080636	0.301058	0.212368	0.480301	0.016708	0.377817	0.273933	0.0399367	0.234406	Inf	Inf	0	
0.436782	0.225682	0.0690562	0.157476	0.0495356	0.30828	0.132776	0.387483	0.0854343	0.333813	0	0.236809	0.105431	Inf	Inf	0	
0.268008	0.317119	0.0641953	0.165114	0.418866	0.325777	0.17528	0.497934	0.118647	0.382092	0.0967672	0.0247282	0.344118	Inf	Inf	0	
0.0886434	0.108348	0.14772	0.142421	0.465405	0.211685	0.255061	0.325788	0.154066	0.341193	0.108931	0.035405	0.349626	Inf	Inf	0	
0.088243	0.240931	0.114525	0.133513	0.405523	0.347544	0.216177	0.480301	0.016708	0.436474	0.206313	0.04174	0.147501	Inf	Inf	0	
0.406779	0.346265	0.245104	0	0.297424	0.270337	0.117435	0.442321	0.146289	0.37484	0.220391	0.0247282	0.109533	Inf	Inf	0	
0.437116	0.231639	0.170431	0.109932	0.294523	0.222943	0.122361	0.471021	0.0931014	0.3687	0.154135	0.0666266	0.00600954	Inf	Inf	0	
0.436782	0.497963	0.177963	0.0787361	0.305748	0.123514	0.345153	0.497934	0.145176	0.421531	0.00425565	0	0.173384	Inf	Inf	0	
0.469935	0.17307	0.210598	0.162339	0.434592	0.400797	0.204152	0.41438	0.0109901	0.349817	0.174781	0.0247282	0.312264	Inf	Inf	0	
0.395896	0.23212	0.123631	0.112589	0.179436	0.249366	0.237526	0.435328	0.127803	0.421807	0.111231	0.0691473	0.244577	Inf	Inf	0	
0.352542	0.207035	0.170701	0.282139	0.441479	0.0843256	0.429356	0.147762	0.0625145	0.496223	0.0286495	0.0524167	0.339976	Inf	Inf	0	
0.211788	0.183233	0.299812	0.192095	0.248033	0.2701	0.190189	0.480301	0	0.436474	0.321851	0.0514896	0.234406	Inf	Inf	0	
0.345614	0.498303	0.00218123	0.130299	0.122335	0.47928	0.0110712	0.182817	0.149498	0.451397	0.208882	0	0.43889	Inf	Inf	0	
0.17553	0.399849	0.22743	0.0714233	0.115395	0.364876	0.177242	0.48406	0.314796	0.440459	0.0643895	0.127871	0.103823	Inf	Inf	0	
0.411431	0.154215	0.090162	0.094186	0.338154	0.334979	0.223603	0.40226	0.059004	0.451253	0.168501	0.0789509	0.22528	Inf	Inf	0	
0.105778	0.237355	0.177963	0.118179	0.196619	0.254966	0.300696	0.443983	0.354872	0.28757	0.0310753	0.0441594	0.224575	Inf	Inf	0	
0.379259	0.329951	0.176358	0.0695797	0.0826287	0.0973414	0.179797	0.366975	0.251296	0.399053	0.123653	0.00768627	0.402106	Inf	Inf	0	
0.3632	0.321381	0.172352	0.0517387	0.32866	0.178911	0	0.462207	0.302387	0.421531	0.186186	0.0247282	0.230446	Inf	Inf	0	
0.285791	0.313232	0.244332	0.0517387	0.233292	0.368581	0	0.485814	0	0.409691	0.0276622	0.123327	0.201503	Inf	Inf	0	
0.465964	0.287096	0.177963	0.0517387	0.19457	0.199625	0.204152	0.497934	0.0717777	0.421531	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.378463	0.323748	0.193188	0.215941	0.192291	0.203429	0.157888	0.211776	0.197364	0.205944	0.0103142	0.0189614	0.136104	Inf	Inf	0	
0.387021	0.234617	0.316854	0.111951	0.122335	0.139819	0.0520761	0.215383	0.0507081	0.278625	0.228546	0.0183358	0.352693	Inf	Inf	0	
0.458584	0.312668	0.171408	0.0830261	0.2618	0	0.0810046	0.497934	0.0640359	0.421531	0.155835	0.00918695	0.187997	Inf	Inf	0	
0.436782	0.301193	0.11398	0.0654152	0.440933	0.148456	0.368484	0.497934	0.0623436	0.207742	0.287708	0.0155413	0.184259	Inf	Inf	0	
0.433064	0.329537	0.331137	0.0517387	0.187441	0.268452	0.135616	0.397014	0.0756343	0.33043	0.0310753	0.258703	0.236711	Inf	Inf	0	
0.217184	0.0633868	0.177963	0.0881648	0.400372	0.302337	0.184452	0.457328	0	0.446852	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.413928	0.191575	0.163972	0.0660707	0.0687075	0.0859826	0.264136	0.496655	0.312458	0.421531	0.0302168	0.10184	0.0151193	Inf	Inf	0	
0.399167	0.313232	0.23974	0.0517387	0.400957	0.30844	0.117385	0.417473	0	0.409691	0	0.123327	0.320846	Inf	Inf	0	
0.440316	0.337877	0.445517	0.235275	0.395398	0.248052	0.219061	0.332226	0.156166	0.405469	0.0759819	0.0247282	0.132333	Inf	Inf	0	
0.334783	0.286058	0.170694	0.0563853	0.122335	0.0711976	0.0426279	0.120901	0.149498	0.195596	0.228546	0.0125689	0.397195	Inf	Inf	0	
0.436782	0.302845	0.0433926	0.0542977	0.204731	0.148456	0.368484	0.497934	0.102469	0.302956	0.287708	0.0257155	0.304215	Inf	Inf	0	
0.436782	0.265614	0.200099	0.179442	0.187441	0.34735	0.204152	0.429817	0.0756343	0.426234	0.0310753	0.313678	0.302028	Inf	Inf	0	
0.195844	0.330104	0.11134	0.0798958	0.122335	0.034474	0.132198	0.193761	0.123166	0.443848	0.111928	0	0.283654	Inf	Inf	0	
0.125482	0.33569	0.177963	0.0517387	0.19964	0.417358	0.29089	0.345686	0.290698	0.440459	0	0.0247282	0.171589	Inf	Inf	0	
0.465964	0.225682	0.177963	0.0517387	0.353707	0.199625	0.204152	0.497934	0.0717777	0.477067	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.436782	0.270736	0.110993	0.157476	0.0495356	0.289609	0.132776	0.430902	0.0854343	0.333813	0	0.236809	0.105431	Inf	Inf	0	
0.394763	0.220559	0.200099	0.179442	0.187441	0.34735	0.204152	0.443785	0	0.326027	0.0310753	0.258703	0.236624	Inf	Inf	0	
0.470187	0.283546	0.193188	0.0725559	0.0927521	0.431996	0.194383	0.236548	0	0.423721	0.0103142	0.0247282	0.201503	Inf	Inf	0	
0.293057	0.102212	0.173279	0.012408	0.164101	0.334438	0.204152	0.174495	0.26605	0.304993	0.111928	0	0.289015	Inf	Inf	0	
0.312482	0.288016	0.198308	0.205809	0.132821	0.145975	0.46434	0.37552	0.0625145	0.327254	0.206313	0.0524167	0.244577	Inf	Inf	0	
0.218647	0.392876	0.172736	0.0714233	0.294127	0.364876	0.134765	0.48406	0.314796	0.440459	0.0643895	0.0293708	0.103823	Inf	Inf	0	
0.347635	0.225682	0.176501	0.0517387	0.19457	0.0441608	0.11597	0.497934	0.0717777	0.421531	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.145002	0.198318	0.344496	0.000141752	0.261518	0.256174	0.204152	0.371399	0.260489	0.35721	0.0492911	0.0719157	0.322111	Inf	Inf	0	
0.145002	0.198318	0.344496	0.000141752	0.217721	0.256174	0.204152	0.371399	0.249271	0.323415	0.0492911	0.0719157	0.322111	Inf	Inf	0	
0.436782	0.225682	0.0865896	0.0517387	0.19457	0.199934	0.204152	0.492611	0.0180182	0.421531	0.289216	0.0247282	0.22528	Inf	Inf	0	
0.436782	0.0676642	0.300129	0	0.186542	0	0	0.393991	0.0882728	0.475949	0	0.0247282	0.0929303	Inf	Inf	0	
0.437664	0.228511	0.206425	0.0249318	0.187441	0.421197	0.204152	0.414954	0.0756343	0.440459	0.0310753	0.258703	0.302028	Inf	Inf	0	
0.100319	0.293129	0.209003	0.0714233	0.294127	0.364876	0.051607	0.48406	0.314796	0.232907	0.0643895	0.0293708	0.103823	Inf	Inf	0	
0.100319	0.392876	0.188425	0.0714233	0.294127	0.364876	0.0646061	0.48406	0.314796	0.448926	0.0643895	0.0293708	0.103823	Inf	Inf	0	
0.203967	0.150337	0.11134	0.041217	0.122335	0.034474	0.119199	0.193761	0.217429	0.278541	0.234235	0	0.320127	Inf	Inf	0	
0.436782	0.121889	0.148737	0.053271	0.184746	0.111842	0.20791	0.393991	0.0882728	0.475949	0	0	0.341892	Inf	Inf	0	
0.436782	0.033635	0.163719	0	0.215651	0.34735	0.301162	0.429817	0.115396	0.439004	0.0310753	0.0766691	0.116418	Inf	Inf	0	
0.436782	0.497963	0.177963	0.0517387	0.214936	0.123514	0.345153	0.47084	0	0.360352	0.00425565	0	0.217283	Inf	Inf	0	
0.436782	0.17351	0.15251	0.0554639	0.278253	0.421197	0.204152	0.402423	0.0756343	0.429504	0.13414	0.258703	0.302028	Inf	Inf	0	
0.419869	0.176509	0.193188	0.0907221	0.0927521	0.262937	0.0668028	0.236548	0.11645	0.251907	0.0103142	0.0247282	0.201503	Inf	Inf	0	
0.245836	0.148955	0.193095	0.240357	0.291815	0.360033	0.265649	0.40226	0.299165	0.278975	0.0310753	0	0.310602	Inf	Inf	0	
0.203967	0.150337	0.11134	0.041217	0.122335	0.034474	0.132198	0.156042	0.217429	0.457022	0.234235	0	0.29498	Inf	Inf	0	
0.203967	0.150337	0.11134	0.090854	0.122335	0.034474	0.132198	0.193761	0.217429	0.457022	0.234235	0	0.29498	Inf	Inf	0	
0.309298	0.0605453	0.303627	0	0.201994	0.366469	0.121779	0.438774	0.318164	0.276953	0.190597	0.00309423	0.22528	Inf	Inf	0	
0.325365	0.337877	0.445517	0.235275	0.395398	0.248052	0.287346	0.40226	0.111174	0.405469	0.105231	0	0.132829	Inf	Inf	0	
0.497726	0.329951	0.176358	0.0772424	0.134524	0.0973414	0.157427	0.366975	0.251296	0.321814	0.113459	0.00768627	0.402106	Inf	Inf	0	
